北京市,房山区,北京市房山区大石窝镇后石门村完全小学,102407.0,北京市房山区大石窝镇后石门村,010-61383285,PRIMARY
北京市,房山区,北京市房山区琉璃河水泥厂学校,102403.0,北京市房山区琉璃河地区办事处琉璃河车站前街10号,010-51105466,PRIMARY
北京市,房山区,北京市房山区石楼中心小学,102422.0,北京市房山区石楼镇石楼村,010-89309624,PRIMARY
北京市,房山区,北京市房山区石楼镇夏村完全小学,102400.0,北京市房山区石楼镇夏村,010-69324924,PRIMARY
北京市,房山区,北京市房山区石楼镇坨头完全小学,102422.0,北京市房山区石楼镇坨头村,010-89301765,PRIMARY
北京市,房山区,北京市房山区石楼镇大次洛完全小学,102422.0,北京市房山区石楼镇大次洛村,010-89302704,PRIMARY
北京市,房山区,北京市房山区长沟镇长沟中心小学,102407.0,北京市房山区长沟镇西长沟村,010-61361371,PRIMARY
北京市,房山区,北京市房山区长沟镇龙泉河完全小学,102407.0,北京市房山区长沟镇南甘池村北,010-61360057,PRIMARY
北京市,房山区,北京市房山区长沟镇北正完全小学,102407.0,北京市房山区长沟镇北正村,010-61318011,PRIMARY
北京市,房山区,北京市房山区霞云岭乡龙门台完全小学,102421.0,北京市房山区霞云岭乡龙门台村,010-60367347,PRIMARY
北京市,房山区,北京市房山区霞云岭乡霞云岭中心小学,102421.0,北京市房山区霞云岭乡霞云岭村,010-60367347,PRIMARY
北京市,房山区,北京市房山区青龙湖镇大苑村完全小学,102447.0,北京市房山区青龙湖镇大苑村,010-60329594,PRIMARY
北京市,房山区,北京市房山区青龙湖镇中心小学,102447.0,北京市房山区青龙湖镇豆各庄村,010-60321744,PRIMARY
北京市,房山区,北京市房山区青龙湖镇南四位完全小学,102471.0,北京市房山区青龙湖镇南四位村,010-60301247,PRIMARY
北京市,房山区,北京市房山区良乡镇良乡中心小学,102488.0,北京市房山区西潞街道办事处苏庄村,010-69382134,PRIMARY
北京市,房山区,北京市房山区良乡镇固村完全小学,102488.0,北京市房山区西潞街道办事处固村,010-89359730,PRIMARY
北京市,房山区,北京市房山区良乡镇东沿村完全小学,102488.0,北京市房山区西潞街道办事处东沿村,010-69382134,PRIMARY
北京市,房山区,北京市房山区琉璃河镇常舍完全小学,102431.0,北京市房山区琉璃河地区办事处常舍村,010-80390560,PRIMARY
北京市,房山区,北京市房山区琉璃河镇路村完全小学,102431.0,北京市房山区琉璃河地区办事处路村,010-80397440,PRIMARY
北京市,房山区,北京市房山区琉璃河镇务滋完全小学,102431.0,北京市房山区琉璃河地区办事处务滋村,010-80397124,PRIMARY
北京市,房山区,北京市房山区琉璃河镇西南召中心小学,102431.0,北京市房山区琉璃河地区办事处西南召村,010-80398194,PRIMARY
北京市,房山区,北京市房山区琉璃河镇三街完全小学,102403.0,北京市房山区琉璃河地区办事处三街村,010-51137630,PRIMARY
北京市,房山区,北京市房山区琉璃河镇琉璃河中心小学,102403.0,北京市房山区琉璃河地区办事处二街村,010-89381244,PRIMARY
北京市,房山区,北京市房山区琉璃河镇祖村完全小学,102403.0,北京市房山区琉璃河地区办事处祖村,010-80301743,PRIMARY
北京市,房山区,北京市房山区周口店地区周口店中心小学,102405.0,北京市房山区周口店地区办事处周口店村周口店大街54号,010-69301380,PRIMARY
北京市,房山区,北京市房山区周口店地区瓦井完全小学,102452.0,北京市房山区周口店地区办事处瓦井村,010-69309317,PRIMARY
北京市,房山区,北京市房山区周口店地区黄山店小学,102454.0,北京市房山区周口店地区办事处黄山店村,010-60364717,PRIMARY
北京市,房山区,北京市房山区周口店长沟峪小学,102451.0,北京市房山区周口店地区办事处长沟峪煤矿,010-69307069,PRIMARY
北京市,房山区,北京市房山区周口店地区娄子水完全小学,102405.0,北京市房山区周口店地区办事处娄子水村,010-69308312,PRIMARY
北京市,房山区,北京市房山区长阳镇张家场完全小学,102445.0,北京市房山区长阳镇张家场村,010-60314524,PRIMARY
北京市,房山区,北京市房山区长阳镇西营完全小学,102445.0,北京市房山区长阳镇西营村,010-80366485,PRIMARY
北京市,房山区,北京市房山区长阳镇水碾屯完全小学,102445.0,北京市房山区长阳镇水碾屯村,010-80354896,PRIMARY
北京市,房山区,北京市房山区南窖乡南窖中心小学,102418.0,北京市房山区南窖乡南窖村,010-60375248,PRIMARY
北京市,房山区,房山区河北镇河北小学,102417.0,北京市房山区河北镇河南村,010-60377620,PRIMARY
北京市,房山区,房山区河北镇黄土坡小学,102416.0,北京市房山区河北镇黄土坡村,010-60312547,PRIMARY
北京市,房山区,北京市房山区河北镇磁家务小学,102413.0,北京市房山区河北镇磁家务村,010-60312736,PRIMARY
北京市,房山区,北京市房山区河北镇东庄子小学,102417.0,北京市房山区河北镇东庄子村,010-60377503,PRIMARY
北京市,房山区,北京市房山区琉璃河镇窑上中心小学,102404.0,北京市房山区琉璃河地区办事处窑上村,010-80321189,PRIMARY
北京市,房山区,北京市房山区琉璃河镇辛立庄完全小学,102404.0,北京市房山区琉璃河地区办事处辛立庄村,010-80321534,PRIMARY
北京市,房山区,北京中南红星足球学校,102403.0,北京市房山区琉璃河地区办事处刘李店村东街8号,010-61393708,PRIMARY
北京市,房山区,北京市房山区窦店镇下坡店完全小学,102433.0,北京市房山区窦店镇下坡店村,010-69398757,PRIMARY
北京市,房山区,北京市房山区阎村镇后沿村完全小学,102412.0,北京市房山区阎村镇后沿村,010-89319502,PRIMARY
北京市,房山区,北京市房山区大安山乡大安山学校,102419.0,北京市房山区大安山乡大安山村,010-60373793,PRIMARY
北京市,房山区,北京市房山区史家营乡史家营中心小学,102461.0,北京市房山区史家营乡史家营村,010-60391381,PRIMARY
北京市,房山区,北京市房山区长阳镇阎仙垡完全小学,102444.0,北京市房山区长阳镇阎仙垡村,010-60359459,PRIMARY
北京市,房山区,北京市房山区韩村河镇赵各庄完全小学,102423.0,北京市房山区韩村河镇赵各庄村,010-80380630,PRIMARY
北京市,房山区,北京市房山区韩村河镇韩村河中心小学,102423.0,北京市房山区韩村河镇韩村河村,010-80380415,PRIMARY
北京市,房山区,北京市房山区张坊镇南白岱完全小学,102409.0,北京市房山区张坊镇南白岱村,010-61339943,PRIMARY
北京市,房山区,北京市房山区张坊镇西白岱完全小学,102409.0,北京市房山区张坊镇西白岱村,010-61339224,PRIMARY
北京市,房山区,北京煤矿机械厂职工子弟学校,102400.0,北京市房山区城关街道办事处矿机路,010-89324303,PRIMARY
北京市,房山区,北京市房山区明德小学,102408.0,北京市房山区大石窝镇下滩村,010-61322808,PRIMARY
北京市,房山区,北京市房山区四〇一学校,102413.0,北京市房山区新镇街道办事处东平街,010-69357111,PRIMARY
北京市,房山区,北京市房山区蒲洼乡蒲洼中心小学,102477.0,北京市房山区蒲洼乡蒲洼村,010-61371882,PRIMARY
北京市,房山区,北京市房山区石楼镇吉羊完全小学,102422.0,北京市房山区石楼镇吉羊村,010-89309719,PRIMARY
北京市,房山区,北京市房山区良乡镇太平庄小学,102488.0,北京市房山区西潞街道办事处太平庄村,010-61356549,PRIMARY
北京市,房山区,北京市房山区琉璃河镇兴礼完全小学,102403.0,北京市房山区琉璃河地区办事处兴礼村,010-51139611,PRIMARY
北京市,房山区,北京市房山区琉璃河镇立教完全小学,102403.0,北京市房山区琉璃河地区办事处立教村,010-69391824,PRIMARY
北京市,房山区,北京市房山区周口店地区新街完全小学,102453.0,北京市房山区周口店地区办事处新街村,010-61399572,PRIMARY
北京市,房山区,北京市房山区长阳镇长阳中心小学,102445.0,北京市房山区长阳镇长阳村,010-51135611,PRIMARY
北京市,延庆县,延庆县沙梁子中心小学,102108.0,北京市延庆县千家店镇沙梁子村北,010-60184125,PRIMARY
北京市,延庆县,延庆县大柏老中心小学,102109.0,北京市延庆县旧县镇大柏老村西,010-61151980-8003,PRIMARY
北京市,延庆县,延庆县西二道河中心小学,102100.0,北京市延庆县井庄镇西二道河村,010-61180360,PRIMARY
北京市,延庆县,延庆县沈家营中心小学,102100.0,北京市延庆县沈家营镇沈家营村,010-61133068,PRIMARY
北京市,延庆县,延庆县王木营小学,102105.0,北京市延庆县井家庄镇王木营村,010-61191704,PRIMARY
北京市,延庆县,延庆县太平庄中心小学,102101.0,北京市延庆县康庄镇太平庄村,010-69130174,PRIMARY
北京市,延庆县,延庆县张山营中心小学,102115.0,北京市延庆县张山营镇小河屯村,010-69111365,PRIMARY
北京市,延庆县,延庆县珍珠泉中心小学,102107.0,北京市延庆县珍珠泉乡珍珠泉村,010-60186413,PRIMARY
北京市,延庆县,延庆县下屯中心小学,102100.0,北京市延庆县大榆树镇下屯村,010-61119517,PRIMARY
北京市,延庆县,延庆县八达岭中心小学,102102.0,北京市延庆县八达岭镇西拨子村北,010-69129491,PRIMARY
北京市,延庆县,延庆县大榆树中心小学,102100.0,北京市延庆县大榆树镇大榆树村249号,010-61182347,PRIMARY
北京市,延庆县,延庆县靳家堡中心小学,102100.0,北京市延庆县张山营镇靳家堡村,010-69190712,PRIMARY
北京市,延庆县,延庆县康庄中心小学,102101.0,北京市延庆县康庄镇一街,010-61164164,PRIMARY
北京市,延庆县,延庆县姚家营中心小学,102115.0,北京市延庆县张山营镇姚家营村,010-69110567,PRIMARY
北京市,延庆县,延庆县西五里营小学,102115.0,北京市延庆县张山营镇西五里营村,010-69113910,PRIMARY
北京市,延庆县,延庆县南张庄中心小学,102104.0,北京市延庆县永宁镇南张庄村,010-60173139,PRIMARY
北京市,延庆县,延庆县永宁小学,102104.0,北京市延庆县永宁镇东街14号,010-60171281,PRIMARY
北京市,延庆县,延庆县左所屯中心小学,102104.0,北京市延庆县永宁镇左所屯西区1号,010-60171435,PRIMARY
北京市,延庆县,延庆县十一学校,102100.0,北京市延庆县延庆镇三清观29号,010-69101592,PRIMARY
北京市,延庆县,延庆县清泉铺中心小学,102104.0,北京市延庆县永宁镇清泉铺村,010-60180374,PRIMARY
北京市,延庆县,延庆县第一小学,102100.0,北京市延庆县延庆镇杨家胡同42号,010-69143708,PRIMARY
